"id","gender","region","highest_education","age_band","disability","course","final_result","weekNo","homepage","content","url","quiz","glossary","forum","wiki"
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","2",1,6,0,0,0,0,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","4",28,46,1,0,0,10,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","5",2,0,0,0,0,0,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","6",1,0,0,0,0,0,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","7",4,0,0,0,0,0,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","9",2,0,0,0,0,0,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","10",9,76,1,0,0,4,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","16",2,0,0,0,0,0,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","17",6,5,0,0,0,1,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","18",1,3,0,0,0,0,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","19",1,0,0,0,0,0,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","21",1,0,0,0,0,0,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","23",2,0,0,0,0,0,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","24",5,0,0,0,0,1,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","25",2,17,0,0,0,0,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","28",1,0,0,0,0,0,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","34",2,1,0,0,0,7,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","-3",7,4,0,0,0,0,0
"329659","Female","East Anglian Region",,"first",true,"AAA2014J","Fail","-2",3,9,0,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","0",29,19,5,0,0,27,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","1",26,44,7,0,0,9,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","2",18,49,0,0,0,2,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","3",40,49,11,0,0,8,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","4",6,39,2,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","5",8,37,0,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","6",4,21,0,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","7",5,0,1,0,0,2,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","8",16,8,3,0,0,6,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","9",6,1,0,0,0,6,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","10",5,3,0,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","12",1,0,0,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","13",2,0,0,0,0,1,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","16",11,23,1,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","18",29,34,3,0,0,7,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","19",20,0,0,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","20",8,0,0,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","21",3,3,0,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","22",7,7,4,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","23",11,5,3,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","24",12,0,0,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","26",5,1,0,0,0,2,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","27",4,0,0,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","29",5,7,0,0,0,3,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","30",10,14,2,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","31",16,2,2,0,0,10,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","32",26,1,0,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","34",3,2,0,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","35",2,0,0,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","36",4,0,0,0,0,3,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","37",6,0,0,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","38",3,0,0,0,0,0,0
"330594","Male","South West Region",,"first",false,"AAA2014J","Pass","-1",29,60,3,0,0,14,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","0",4,7,0,0,0,8,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","4",2,3,0,0,0,156,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","5",6,2,0,0,0,44,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","6",11,33,5,0,0,123,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","7",14,25,2,0,0,52,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","8",13,8,6,0,0,21,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","9",31,30,16,0,0,17,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","10",4,1,0,0,0,1,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","11",3,0,0,0,0,17,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","12",20,113,1,0,0,49,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","13",16,20,0,0,0,47,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","14",17,1,0,0,4,73,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","15",15,24,2,0,0,34,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","16",22,29,5,0,0,80,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","17",34,25,13,0,0,80,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","18",19,10,15,0,0,9,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","19",20,31,4,0,0,38,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","20",55,107,2,0,0,155,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","21",44,39,2,0,0,90,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","22",37,30,12,0,0,82,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","23",39,17,13,0,0,68,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","24",28,14,2,0,0,76,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","25",45,103,2,0,0,71,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","26",30,41,4,0,0,72,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","27",37,8,11,0,0,90,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","28",13,0,0,0,0,36,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","29",20,3,4,0,0,70,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","30",33,32,7,0,0,45,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","31",21,10,1,0,0,29,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","32",28,53,0,0,0,93,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","33",32,63,0,0,0,103,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","34",43,24,0,0,0,184,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","35",3,0,0,0,0,9,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","37",1,0,0,0,0,2,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","38",4,0,0,0,0,3,0
"331358","Female","South Region",,"second",false,"AAA2014J","Distinction","-1",8,3,0,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","0",16,48,9,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","1",9,42,3,0,0,9,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","2",2,0,1,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","3",12,16,5,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","4",19,24,2,0,0,2,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","5",5,34,6,0,0,1,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","6",7,47,4,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","7",5,5,0,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","8",13,18,0,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","9",9,20,1,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","10",4,39,3,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","11",4,4,3,0,0,5,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","13",3,18,0,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","14",2,16,3,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","15",2,33,1,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","16",1,0,1,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","17",15,27,0,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","18",16,19,7,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","19",14,25,2,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","20",7,27,2,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","21",6,46,5,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","22",3,25,5,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","23",2,1,1,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","24",14,58,2,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","25",6,51,0,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","26",8,18,1,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","27",6,13,1,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","28",14,24,8,0,0,1,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","29",6,10,3,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","30",8,6,4,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","31",11,13,0,0,0,7,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","32",36,256,0,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","33",14,7,0,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","34",1,4,0,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","36",2,0,0,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","38",1,0,1,0,0,0,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","-3",26,30,0,0,0,8,0
"332884","Male","Wales",,"first",false,"AAA2014J","Pass","-2",8,9,4,0,0,1,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","0",8,17,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","1",14,27,0,0,0,4,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","2",8,15,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","3",3,1,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","4",1,0,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","6",4,3,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","7",16,9,0,0,0,1,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","8",25,4,1,0,1,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","9",1,0,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","12",1,0,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","13",1,0,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","16",6,1,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","18",3,1,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","19",1,0,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","22",8,2,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","23",8,2,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","25",4,1,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","29",4,1,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","30",7,4,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","31",1,0,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","32",2,0,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","33",3,0,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","34",8,3,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","35",1,0,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","37",1,0,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","-3",2,2,0,0,0,0,0
"334441","Male","London Region",,"first",false,"AAA2014J","Fail","-2",2,0,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","0",3,10,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","1",4,0,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","2",2,2,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","3",7,22,0,0,0,7,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","4",4,1,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","5",2,0,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","7",15,21,5,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","9",1,0,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","10",1,0,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","12",1,0,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","13",7,3,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","14",4,1,0,0,0,22,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","16",19,25,3,0,0,23,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","18",1,0,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","21",2,11,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","22",2,2,0,0,0,19,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","23",12,23,3,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","26",4,5,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","29",11,11,2,0,0,24,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","30",17,29,0,0,0,8,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","31",2,7,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","32",7,0,0,0,0,14,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","33",2,9,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","34",9,0,0,0,0,29,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","35",1,0,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","-3",4,6,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","-2",3,2,0,0,0,0,0
"335247","Male","South West Region",,"first",false,"AAA2014J","Pass","-1",4,1,0,0,0,5,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","0",19,8,0,0,0,74,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","1",5,0,0,0,0,10,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","2",2,0,0,0,0,5,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","3",11,2,0,0,0,29,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","4",5,0,0,0,0,14,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","6",4,2,0,0,0,7,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","9",13,13,2,0,0,13,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","10",2,0,1,0,0,4,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","11",4,16,2,0,0,3,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","12",13,17,0,0,0,13,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","13",1,4,0,0,0,0,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","14",7,30,0,0,0,6,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","16",7,11,3,0,0,3,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","17",3,1,0,0,0,0,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","18",1,0,0,0,0,4,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","19",2,15,0,0,0,0,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","20",12,27,4,0,0,11,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","21",19,10,7,0,0,24,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","22",14,14,3,0,0,13,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","23",14,21,5,0,0,6,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","24",16,24,1,0,0,15,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","25",9,9,3,0,0,5,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","26",12,24,2,0,0,11,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","27",9,4,3,0,0,17,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","28",18,1,0,0,0,19,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","29",3,0,0,0,0,5,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","30",35,25,8,0,0,38,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","31",20,1,0,0,0,37,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","32",18,26,1,0,0,38,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","33",17,17,0,0,0,19,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","34",33,30,5,0,0,43,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","35",5,0,0,0,0,8,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","36",3,1,0,0,0,4,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","38",3,0,0,0,0,1,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","-3",20,30,0,0,0,40,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","-2",22,16,0,0,0,75,0
"335764","Female","South East Region",,"first",false,"AAA2014J","Pass","-1",16,5,0,0,0,38,0
"337748","Female","Yorkshire Region",,"first",false,"AAA2014J","Withdrawn","0",11,20,0,0,0,3,0
"337748","Female","Yorkshire Region",,"first",false,"AAA2014J","Withdrawn","2",6,9,0,0,0,13,0
"337748","Female","Yorkshire Region",,"first",false,"AAA2014J","Withdrawn","7",2,1,0,0,0,0,0
"337748","Female","Yorkshire Region",,"first",false,"AAA2014J","Withdrawn","-3",2,4,0,0,0,8,0
"337748","Female","Yorkshire Region",,"first",false,"AAA2014J","Withdrawn","-1",2,0,0,0,0,5,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","1",1,4,0,0,0,0,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","2",9,22,1,0,0,22,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","3",1,0,0,0,0,4,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","5",4,15,0,0,0,0,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","6",1,6,0,0,0,0,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","7",6,12,0,0,0,3,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","13",1,0,0,0,0,0,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","15",0,0,0,0,0,1,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","16",5,29,0,0,0,0,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","21",1,0,0,0,0,7,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","23",2,10,0,0,0,0,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","25",0,0,0,0,0,1,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","27",1,0,0,0,0,0,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","28",1,0,0,0,0,9,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","30",5,18,0,0,0,0,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","32",1,5,0,0,0,0,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","33",3,5,0,0,0,0,0
"338407","Male","East Midlands Region",,"second",false,"AAA2014J","Pass","-1",7,29,0,0,0,0,0
"341876","Male","East Anglian Region",,"first",false,"AAA2014J","Withdrawn","0",42,51,5,0,0,200,0
"341876","Male","East Anglian Region",,"first",false,"AAA2014J","Withdrawn","1",32,52,0,0,0,145,0
"341876","Male","East Anglian Region",,"first",false,"AAA2014J","Withdrawn","2",29,30,1,0,0,112,0
"341876","Male","East Anglian Region",,"first",false,"AAA2014J","Withdrawn","3",42,55,0,0,0,100,0
"341876","Male","East Anglian Region",,"first",false,"AAA2014J","Withdrawn","4",16,26,0,0,0,78,0
"341876","Male","East Anglian Region",,"first",false,"AAA2014J","Withdrawn","5",16,67,0,0,0,17,0
"341876","Male","East Anglian Region",,"first",false,"AAA2014J","Withdrawn","6",14,2,0,0,0,42,0
"341876","Male","East Anglian Region",,"first",false,"AAA2014J","Withdrawn","7",20,15,1,0,0,93,0
"341876","Male","East Anglian Region",,"first",false,"AAA2014J","Withdrawn","8",4,0,0,0,0,7,0
"341876","Male","East Anglian Region",,"first",false,"AAA2014J","Withdrawn","9",7,0,0,0,0,66,0
"341876","Male","East Anglian Region",,"first",false,"AAA2014J","Withdrawn","-3",21,55,0,0,4,45,0
"341876","Male","East Anglian Region",,"first",false,"AAA2014J","Withdrawn","-2",5,1,0,0,0,37,0
"341876","Male","East Anglian Region",,"first",false,"AAA2014J","Withdrawn","-1",43,35,1,0,0,113,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","0",11,12,0,0,0,6,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","1",21,61,7,0,0,22,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","2",19,63,28,0,0,4,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","3",9,32,6,0,0,33,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","4",4,60,2,0,0,3,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","5",2,17,1,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","6",5,13,2,0,0,24,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","7",7,4,6,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","8",7,22,2,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","9",8,53,0,0,0,6,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","10",2,41,0,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","11",4,36,0,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","12",4,54,2,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","13",21,119,2,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","14",10,87,3,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","15",5,4,0,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","17",4,11,2,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","18",2,0,2,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","19",14,62,3,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","20",11,85,5,0,0,2,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","21",5,23,1,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","22",11,37,10,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","23",5,2,2,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","24",3,0,2,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","25",4,30,4,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","26",14,57,0,0,0,1,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","27",15,91,2,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","28",5,55,0,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","30",8,23,6,0,0,5,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","31",22,58,0,0,0,132,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","32",28,33,0,0,0,55,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","33",7,31,0,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","34",15,91,4,0,0,18,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","35",5,0,0,0,0,6,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","36",2,0,0,0,0,0,0
"342007","Female","West Midlands Region",,"first",false,"AAA2014J","Pass","-3",6,6,0,0,0,6,0
"345440","Male","South Region",,"first",false,"AAA2014J","Pass","1",2,3,0,0,0,0,0
"345440","Male","South Region",,"first",false,"AAA2014J","Pass","2",5,29,0,0,0,0,0
"345440","Male","South Region",,"first",false,"AAA2014J","Pass","5",1,1,0,0,0,0,0
"345440","Male","South Region",,"first",false,"AAA2014J","Pass","6",1,0,0,0,0,0,0
"345440","Male","South Region",,"first",false,"AAA2014J","Pass","7",7,24,0,0,0,0,0
"345440","Male","South Region",,"first",false,"AAA2014J","Pass","11",1,0,0,0,0,0,0
"345440","Male","South Region",,"first",false,"AAA2014J","Pass","15",1,1,0,0,0,0,0
