id_assessment,id_student,date_submitted,score,code_module,code_presentation
1756,183947,215,43,AAA,2013J
1756,184271,212,54,AAA,2013J
1756,186149,215,81,AAA,2013J
1756,187100,213,90,AAA,2013J
1756,189879,209,70,AAA,2013J
1756,192183,215,58,AAA,2013J
1756,200860,217,33,AAA,2013J
1756,205350,215,75,AAA,2013J
1756,227499,215,83,AAA,2013J
1756,227517,215,54,AAA,2013J
1756,228082,215,82,AAA,2013J
1756,228222,215,60,AAA,2013J
1756,229179,214,55,AAA,2013J
1756,229361,214,76,AAA,2013J
1756,231554,216,66,AAA,2013J
1756,236284,219,60,AAA,2013J
1756,238007,215,86,AAA,2013J
1756,240712,215,66,AAA,2013J
1756,240884,210,54,AAA,2013J
1756,241649,215,85,AAA,2013J
1756,241729,214,61,AAA,2013J
1756,242793,215,84,AAA,2013J
1756,246834,215,52,AAA,2013J
1756,248270,219,82,AAA,2013J
1756,255548,219,54,AAA,2013J
1756,256815,210,80,AAA,2013J
1756,258392,214,61,AAA,2013J
1756,258894,215,54,AAA,2013J
1756,262011,215,71,AAA,2013J
1756,262934,214,75,AAA,2013J
1756,268073,214,73,AAA,2013J
1756,271251,215,85,AAA,2013J
1756,279572,210,83,AAA,2013J
1756,281022,215,74,AAA,2013J
1756,281250,209,52,AAA,2013J
1756,282821,215,43,AAA,2013J
1756,286488,219,80,AAA,2013J
1756,287548,214,70,AAA,2013J
1756,290201,215,72,AAA,2013J
1756,290757,215,70,AAA,2013J
1756,291334,215,78,AAA,2013J
1756,293699,215,41,AAA,2013J
1756,294570,210,77,AAA,2013J
1756,294594,213,43,AAA,2013J
1756,295741,220,55,AAA,2013J
1756,296332,214,66,AAA,2013J
1756,298696,215,87,AAA,2013J
1756,300398,208,77,AAA,2013J
1756,305386,215,76,AAA,2013J
1756,306107,215,40,AAA,2013J
1756,306466,215,87,AAA,2013J
1756,306897,214,55,AAA,2013J
1756,307061,215,83,AAA,2013J
1756,311917,223,67,AAA,2013J
1756,312537,213,88,AAA,2013J
1756,312782,215,56,AAA,2013J
1756,318933,204,70,AAA,2013J
1756,319047,215,79,AAA,2013J
1756,321942,210,80,AAA,2013J
1756,324002,214,83,AAA,2013J
1756,324084,213,57,AAA,2013J
1756,324282,213,72,AAA,2013J
1756,332789,215,76,AAA,2013J
1756,333059,214,40,AAA,2013J
1756,333323,215,75,AAA,2013J
1756,336207,215,63,AAA,2013J
1756,339972,221,48,AAA,2013J
1756,341872,215,60,AAA,2013J
1756,342514,201,80,AAA,2013J
1756,342972,213,73,AAA,2013J
1756,343446,215,86,AAA,2013J
1756,344282,214,43,AAA,2013J
1756,345068,216,85,AAA,2013J
1756,345357,215,91,AAA,2013J
1756,346025,213,85,AAA,2013J
1756,350188,215,71,AAA,2013J
1756,365244,215,56,AAA,2013J
1756,365642,214,72,AAA,2013J
1756,366483,214,90,AAA,2013J
1756,368194,215,41,AAA,2013J
1756,368824,215,42,AAA,2013J
1756,368963,213,68,AAA,2013J
1756,376439,215,89,AAA,2013J
1756,376581,215,88,AAA,2013J
1756,380953,214,65,AAA,2013J
1756,383254,214,81,AAA,2013J
1756,386924,216,70,AAA,2013J
1756,386952,215,75,AAA,2013J
1756,388722,214,64,AAA,2013J
1756,388885,215,64,AAA,2013J
1756,392756,215,38,AAA,2013J
1756,392931,216,72,AAA,2013J
1756,393207,214,74,AAA,2013J
1756,396872,215,60,AAA,2013J
1756,398552,215,40,AAA,2013J
1756,401869,215,75,AAA,2013J
1756,402470,213,61,AAA,2013J
1756,404804,194,30,AAA,2013J
1756,405088,214,86,AAA,2013J
1756,414117,222,77,AAA,2013J
1756,429958,215,58,AAA,2013J
1756,441018,215,66,AAA,2013J
1756,441888,214,68,AAA,2013J
1756,444677,215,84,AAA,2013J
1756,489455,211,68,AAA,2013J
1756,495284,214,57,AAA,2013J
1756,498857,215,73,AAA,2013J
1756,508818,215,54,AAA,2013J
1756,512460,214,67,AAA,2013J
1756,544103,214,82,AAA,2013J
1756,550383,220,87,AAA,2013J
1756,564450,215,52,AAA,2013J
1756,572652,215,76,AAA,2013J
1756,580389,215,67,AAA,2013J
1756,588775,213,81,AAA,2013J
1756,591774,215,60,AAA,2013J
1756,603861,222,71,AAA,2013J
