id_site,code_presentation,code_module,activity_type
547887,2013B,DDD,content
547576,2013B,DDD,content
547756,2013B,DDD,url
547919,2013B,DDD,content
547608,2013B,DDD,content
547788,2013B,DDD,url
547951,2013B,DDD,content
547641,2013B,DDD,content
547819,2013B,DDD,url
547674,2013B,DDD,content
547851,2013B,DDD,content
547308,2013B,DDD,quiz
547709,2013B,DDD,content
547884,2013B,DDD,content
547573,2013B,DDD,content
547751,2013B,DDD,content
547916,2013B,DDD,content
547605,2013B,DDD,content
547785,2013B,DDD,url
547948,2013B,DDD,content
547638,2013B,DDD,content
547816,2013B,DDD,url
547670,2013B,DDD,content
547848,2013B,DDD,url
547305,2013B,DDD,quiz
547706,2013B,DDD,content
547881,2013B,DDD,content
547570,2013B,DDD,content
547747,2013B,DDD,content
547913,2013B,DDD,content
547602,2013B,DDD,content
547782,2013B,DDD,url
547945,2013B,DDD,content
547635,2013B,DDD,content
547813,2013B,DDD,url
547667,2013B,DDD,content
547845,2013B,DDD,url
547279,2013B,DDD,forum
547703,2013B,DDD,content
547878,2013B,DDD,content
547567,2013B,DDD,content
547744,2013B,DDD,content
547910,2013B,DDD,content
547599,2013B,DDD,content
547779,2013B,DDD,url
547942,2013B,DDD,content
547632,2013B,DDD,content
547664,2013B,DDD,content
547842,2013B,DDD,url
547276,2013B,DDD,forum
547700,2013B,DDD,content
547875,2013B,DDD,content
547564,2013B,DDD,content
547741,2013B,DDD,content
547907,2013B,DDD,content
547596,2013B,DDD,content
547776,2013B,DDD,url
547939,2013B,DDD,content
547629,2013B,DDD,content
547809,2013B,DDD,url
547661,2013B,DDD,content
547839,2013B,DDD,url
547273,2013B,DDD,forum
547697,2013B,DDD,content
547872,2013B,DDD,content
547561,2013B,DDD,content
547738,2013B,DDD,content
547904,2013B,DDD,content
547593,2013B,DDD,content
547773,2013B,DDD,url
547936,2013B,DDD,content
547626,2013B,DDD,content
547806,2013B,DDD,url
547658,2013B,DDD,content
547836,2013B,DDD,url
547270,2013B,DDD,forum
547693,2013B,DDD,content
547868,2013B,DDD,content
547558,2013B,DDD,wiki
547734,2013B,DDD,content
547901,2013B,DDD,content
547590,2013B,DDD,content
547770,2013B,DDD,url
547933,2013B,DDD,content
547622,2013B,DDD,content
547803,2013B,DDD,url
547654,2013B,DDD,content
547833,2013B,DDD,url
547689,2013B,DDD,content
547865,2013B,DDD,content
547555,2013B,DDD,wiki
547731,2013B,DDD,content
547898,2013B,DDD,content
547587,2013B,DDD,content
547767,2013B,DDD,url
547930,2013B,DDD,content
547619,2013B,DDD,content
547800,2013B,DDD,url
547962,2013B,DDD,content
547649,2013B,DDD,content
547830,2013B,DDD,url
547686,2013B,DDD,content
547862,2013B,DDD,content
547551,2013B,DDD,wiki
547727,2013B,DDD,content
547895,2013B,DDD,content
547584,2013B,DDD,content
547764,2013B,DDD,url
547927,2013B,DDD,content
547616,2013B,DDD,content
547797,2013B,DDD,url
547959,2013B,DDD,content
547646,2013B,DDD,content
547827,2013B,DDD,url
547683,2013B,DDD,content
547859,2013B,DDD,content
547547,2013B,DDD,content
547718,2013B,DDD,content
547724,2013B,DDD,content
547892,2013B,DDD,content
547581,2013B,DDD,content
547761,2013B,DDD,url
547924,2013B,DDD,content
547613,2013B,DDD,content
547793,2013B,DDD,url
547956,2013B,DDD,content
547824,2013B,DDD,url
547680,2013B,DDD,content
547856,2013B,DDD,content
547542,2013B,DDD,content
547715,2013B,DDD,content
547721,2013B,DDD,content
547889,2013B,DDD,content
547578,2013B,DDD,content
547758,2013B,DDD,url
547921,2013B,DDD,content
547610,2013B,DDD,content
547790,2013B,DDD,url
547953,2013B,DDD,content
547643,2013B,DDD,content
547821,2013B,DDD,url
547676,2013B,DDD,content
547853,2013B,DDD,content
547310,2013B,DDD,quiz
547711,2013B,DDD,content
547886,2013B,DDD,content
547575,2013B,DDD,content
547753,2013B,DDD,content
547918,2013B,DDD,content
547607,2013B,DDD,content
547787,2013B,DDD,url
547950,2013B,DDD,content
547640,2013B,DDD,content
547818,2013B,DDD,url
547673,2013B,DDD,content
547850,2013B,DDD,content
547307,2013B,DDD,quiz
547708,2013B,DDD,content
547883,2013B,DDD,content
547572,2013B,DDD,content
547749,2013B,DDD,content
547915,2013B,DDD,content
547604,2013B,DDD,content
547784,2013B,DDD,url
547947,2013B,DDD,content
547637,2013B,DDD,content
547815,2013B,DDD,url
547669,2013B,DDD,content
547847,2013B,DDD,url
547304,2013B,DDD,quiz
547705,2013B,DDD,content
547880,2013B,DDD,content
547569,2013B,DDD,content
547746,2013B,DDD,content
547912,2013B,DDD,content
547601,2013B,DDD,content
547781,2013B,DDD,url
547944,2013B,DDD,content
547634,2013B,DDD,content
547812,2013B,DDD,url
547666,2013B,DDD,content
547844,2013B,DDD,url
547278,2013B,DDD,forum
547702,2013B,DDD,content
547877,2013B,DDD,content
547566,2013B,DDD,content
547743,2013B,DDD,content
547909,2013B,DDD,content
547598,2013B,DDD,content
547778,2013B,DDD,url
547941,2013B,DDD,content
547631,2013B,DDD,content
547663,2013B,DDD,content
547841,2013B,DDD,url
547275,2013B,DDD,forum
547699,2013B,DDD,content
547874,2013B,DDD,content
547563,2013B,DDD,content
547740,2013B,DDD,content
547906,2013B,DDD,content
547595,2013B,DDD,content
547775,2013B,DDD,url
547938,2013B,DDD,content
547628,2013B,DDD,content
547808,2013B,DDD,url
547660,2013B,DDD,content
547838,2013B,DDD,url
547272,2013B,DDD,forum
547695,2013B,DDD,content
547871,2013B,DDD,content
547560,2013B,DDD,content
547737,2013B,DDD,content
547903,2013B,DDD,content
547592,2013B,DDD,content
547772,2013B,DDD,url
547935,2013B,DDD,content
547625,2013B,DDD,content
547805,2013B,DDD,url
547656,2013B,DDD,content
547835,2013B,DDD,url
547269,2013B,DDD,forum
547692,2013B,DDD,content
547867,2013B,DDD,content
547557,2013B,DDD,wiki
547733,2013B,DDD,content
547900,2013B,DDD,content
547589,2013B,DDD,content
547769,2013B,DDD,url
547932,2013B,DDD,content
547621,2013B,DDD,content
547802,2013B,DDD,url
547964,2013B,DDD,content
547651,2013B,DDD,content
547832,2013B,DDD,url
547688,2013B,DDD,content
547864,2013B,DDD,content
547553,2013B,DDD,wiki
547730,2013B,DDD,content
547897,2013B,DDD,content
547586,2013B,DDD,content
547766,2013B,DDD,url
547929,2013B,DDD,content
547618,2013B,DDD,content
547799,2013B,DDD,url
547961,2013B,DDD,content
547648,2013B,DDD,content
547829,2013B,DDD,url
547685,2013B,DDD,content
547861,2013B,DDD,content
547550,2013B,DDD,wiki
547726,2013B,DDD,content
547894,2013B,DDD,content
547583,2013B,DDD,content
547763,2013B,DDD,url
547926,2013B,DDD,content
547615,2013B,DDD,content
547795,2013B,DDD,url
547958,2013B,DDD,content
547645,2013B,DDD,content
547826,2013B,DDD,url
547682,2013B,DDD,content
547858,2013B,DDD,content
547546,2013B,DDD,content
547717,2013B,DDD,content
547723,2013B,DDD,content
547891,2013B,DDD,content
547580,2013B,DDD,content
547760,2013B,DDD,url
547923,2013B,DDD,content
547612,2013B,DDD,content
547792,2013B,DDD,url
547955,2013B,DDD,content
674050,2013J,DDD,content
674224,2013J,DDD,content
674446,2013J,DDD,url
674085,2013J,DDD,content
674258,2013J,DDD,content
673545,2013J,DDD,forum
674121,2013J,DDD,content
674299,2013J,DDD,content
673986,2013J,DDD,content
674155,2013J,DDD,content
674334,2013J,DDD,content
674018,2013J,DDD,content
674188,2013J,DDD,content
674374,2013J,DDD,url
674047,2013J,DDD,content
674221,2013J,DDD,content
674443,2013J,DDD,url
674082,2013J,DDD,content
674255,2013J,DDD,content
673541,2013J,DDD,forum
674118,2013J,DDD,content
674290,2013J,DDD,content
674296,2013J,DDD,content
673983,2013J,DDD,content
674152,2013J,DDD,content
674331,2013J,DDD,content
674015,2013J,DDD,content
674185,2013J,DDD,content
674369,2013J,DDD,forum
674217,2013J,DDD,content
674440,2013J,DDD,url
674078,2013J,DDD,content
674251,2013J,DDD,content
673537,2013J,DDD,forum
674113,2013J,DDD,content
674287,2013J,DDD,content
674293,2013J,DDD,content
673980,2013J,DDD,content
674149,2013J,DDD,content
674327,2013J,DDD,content
674012,2013J,DDD,content
674182,2013J,DDD,content
674364,2013J,DDD,content
674044,2013J,DDD,content
674214,2013J,DDD,content
674437,2013J,DDD,url
674074,2013J,DDD,content
674248,2013J,DDD,content
673534,2013J,DDD,forum
674110,2013J,DDD,content
674284,2013J,DDD,content
673971,2013J,DDD,content
673977,2013J,DDD,content
674145,2013J,DDD,content
674324,2013J,DDD,content
674009,2013J,DDD,content
674179,2013J,DDD,content
674361,2013J,DDD,content
674041,2013J,DDD,content
674434,2013J,DDD,url
674071,2013J,DDD,content
674245,2013J,DDD,content
673530,2013J,DDD,forum
674105,2013J,DDD,content
674281,2013J,DDD,content
673968,2013J,DDD,content
673974,2013J,DDD,content
674142,2013J,DDD,content
674321,2013J,DDD,content
674006,2013J,DDD,content
674176,2013J,DDD,content
674358,2013J,DDD,content
674038,2013J,DDD,content
674210,2013J,DDD,content
674431,2013J,DDD,url
674067,2013J,DDD,content
674242,2013J,DDD,content
673527,2013J,DDD,forum
674102,2013J,DDD,content
674277,2013J,DDD,content
673746,2013J,DDD,wiki
674139,2013J,DDD,content
674318,2013J,DDD,content
674003,2013J,DDD,content
674172,2013J,DDD,content
674355,2013J,DDD,content
674035,2013J,DDD,content
674207,2013J,DDD,content
674428,2013J,DDD,url
674064,2013J,DDD,content
674239,2013J,DDD,content
673524,2013J,DDD,quiz
674099,2013J,DDD,content
674274,2013J,DDD,content
673740,2013J,DDD,content
674136,2013J,DDD,content
674315,2013J,DDD,content
674000,2013J,DDD,content
674169,2013J,DDD,content
674351,2013J,DDD,content
674032,2013J,DDD,content
674204,2013J,DDD,content
674392,2013J,DDD,url
674061,2013J,DDD,content
674236,2013J,DDD,content
673521,2013J,DDD,quiz
674096,2013J,DDD,content
674271,2013J,DDD,content
673733,2013J,DDD,content
674133,2013J,DDD,content
674312,2013J,DDD,content
673997,2013J,DDD,content
674166,2013J,DDD,content
674346,2013J,DDD,content
674029,2013J,DDD,content
674200,2013J,DDD,content
674383,2013J,DDD,url
674058,2013J,DDD,content
674233,2013J,DDD,content
674458,2013J,DDD,url
674093,2013J,DDD,content
674268,2013J,DDD,content
673729,2013J,DDD,content
674130,2013J,DDD,content
674309,2013J,DDD,content
673994,2013J,DDD,content
674163,2013J,DDD,content
674343,2013J,DDD,content
674026,2013J,DDD,content
674197,2013J,DDD,content
674055,2013J,DDD,content
674229,2013J,DDD,content
674453,2013J,DDD,url
674090,2013J,DDD,content
674265,2013J,DDD,content
673726,2013J,DDD,content
674126,2013J,DDD,content
674306,2013J,DDD,content
673991,2013J,DDD,content
674160,2013J,DDD,content
674339,2013J,DDD,content
674023,2013J,DDD,content
674194,2013J,DDD,content
674380,2013J,DDD,url
674052,2013J,DDD,content
674226,2013J,DDD,content
674448,2013J,DDD,url
674087,2013J,DDD,content
674262,2013J,DDD,content
673723,2013J,DDD,content
674123,2013J,DDD,content
674301,2013J,DDD,content
673988,2013J,DDD,content
674157,2013J,DDD,content
674336,2013J,DDD,content
674020,2013J,DDD,content
674191,2013J,DDD,content
674377,2013J,DDD,url
674049,2013J,DDD,content
674223,2013J,DDD,content
674445,2013J,DDD,url
674084,2013J,DDD,content
674257,2013J,DDD,content
673543,2013J,DDD,forum
674120,2013J,DDD,content
674292,2013J,DDD,content
674298,2013J,DDD,content
673985,2013J,DDD,content
674154,2013J,DDD,content
674333,2013J,DDD,content
674017,2013J,DDD,content
674187,2013J,DDD,content
674373,2013J,DDD,url
674046,2013J,DDD,content
674220,2013J,DDD,content
674442,2013J,DDD,url
674080,2013J,DDD,content
674253,2013J,DDD,content
673540,2013J,DDD,forum
674117,2013J,DDD,content
674289,2013J,DDD,content
674295,2013J,DDD,content
673982,2013J,DDD,content
674151,2013J,DDD,content
674329,2013J,DDD,content
674014,2013J,DDD,content
674184,2013J,DDD,content
674367,2013J,DDD,forum
674216,2013J,DDD,content
674439,2013J,DDD,url
674077,2013J,DDD,content
674250,2013J,DDD,content
673536,2013J,DDD,forum
674112,2013J,DDD,content
674286,2013J,DDD,content
673973,2013J,DDD,content
673979,2013J,DDD,content
674148,2013J,DDD,content
674326,2013J,DDD,content
674011,2013J,DDD,content
674181,2013J,DDD,content
674363,2013J,DDD,content
674043,2013J,DDD,content
674213,2013J,DDD,content
674436,2013J,DDD,url
674073,2013J,DDD,content
674247,2013J,DDD,content
673533,2013J,DDD,forum
674108,2013J,DDD,content
674283,2013J,DDD,content
673970,2013J,DDD,content
673976,2013J,DDD,content
674144,2013J,DDD,content
674323,2013J,DDD,content
674008,2013J,DDD,content
674178,2013J,DDD,content
674360,2013J,DDD,content
674040,2013J,DDD,content
674433,2013J,DDD,url
674070,2013J,DDD,content
674244,2013J,DDD,content
673529,2013J,DDD,forum
674104,2013J,DDD,content
674279,2013J,DDD,content
673967,2013J,DDD,content
674141,2013J,DDD,content
674320,2013J,DDD,content
674005,2013J,DDD,content
674175,2013J,DDD,content
674357,2013J,DDD,content
674037,2013J,DDD,content
674209,2013J,DDD,content
674430,2013J,DDD,url
674066,2013J,DDD,content
674241,2013J,DDD,content
673526,2013J,DDD,quiz
674101,2013J,DDD,content
674276,2013J,DDD,content
673745,2013J,DDD,wiki
674138,2013J,DDD,content
674317,2013J,DDD,content
674002,2013J,DDD,content
674171,2013J,DDD,content
674353,2013J,DDD,content
674034,2013J,DDD,content
674206,2013J,DDD,content
674427,2013J,DDD,url
674063,2013J,DDD,content
674238,2013J,DDD,content
673523,2013J,DDD,quiz
674098,2013J,DDD,content
674273,2013J,DDD,content
673739,2013J,DDD,content
674135,2013J,DDD,content
674314,2013J,DDD,content
673999,2013J,DDD,content
674168,2013J,DDD,content
674348,2013J,DDD,content
674031,2013J,DDD,content
674203,2013J,DDD,content
674391,2013J,DDD,url
674060,2013J,DDD,content
674235,2013J,DDD,content
673520,2013J,DDD,quiz
674461,2013J,DDD,url
674095,2013J,DDD,content
674270,2013J,DDD,content
673731,2013J,DDD,content
674132,2013J,DDD,content
674311,2013J,DDD,content
673996,2013J,DDD,content
674165,2013J,DDD,content
674345,2013J,DDD,content
674028,2013J,DDD,content
674199,2013J,DDD,content
674057,2013J,DDD,content
674232,2013J,DDD,content
674457,2013J,DDD,url
674092,2013J,DDD,content
674267,2013J,DDD,content
673728,2013J,DDD,content
674129,2013J,DDD,content
674308,2013J,DDD,content
673993,2013J,DDD,content
674162,2013J,DDD,content
674341,2013J,DDD,content
674025,2013J,DDD,content
674196,2013J,DDD,content
674382,2013J,DDD,url
674054,2013J,DDD,content
674228,2013J,DDD,content
674450,2013J,DDD,url
674089,2013J,DDD,content
674264,2013J,DDD,content
673725,2013J,DDD,content
674125,2013J,DDD,content
674303,2013J,DDD,content
673990,2013J,DDD,content
674159,2013J,DDD,content
674338,2013J,DDD,content
674022,2013J,DDD,content
674193,2013J,DDD,content
674379,2013J,DDD,url
674051,2013J,DDD,content
674225,2013J,DDD,content
674447,2013J,DDD,url
674086,2013J,DDD,content
674259,2013J,DDD,content
673546,2013J,DDD,glossary
674122,2013J,DDD,content
674300,2013J,DDD,content
673987,2013J,DDD,content
674156,2013J,DDD,content
674335,2013J,DDD,content
674019,2013J,DDD,content
674190,2013J,DDD,content
674375,2013J,DDD,url
674048,2013J,DDD,content
674222,2013J,DDD,content
674444,2013J,DDD,url
674083,2013J,DDD,content
674256,2013J,DDD,content
673542,2013J,DDD,forum
674119,2013J,DDD,content
674291,2013J,DDD,content
674297,2013J,DDD,content
673984,2013J,DDD,content
674153,2013J,DDD,content
674332,2013J,DDD,content
674016,2013J,DDD,content
674186,2013J,DDD,content
674370,2013J,DDD,forum
674045,2013J,DDD,content
674218,2013J,DDD,content
674441,2013J,DDD,url
674079,2013J,DDD,content
674252,2013J,DDD,content
673539,2013J,DDD,forum
674115,2013J,DDD,content
674288,2013J,DDD,content
674294,2013J,DDD,content
673981,2013J,DDD,content
674150,2013J,DDD,content
674328,2013J,DDD,content
674013,2013J,DDD,content
674183,2013J,DDD,content
674366,2013J,DDD,forum
674215,2013J,DDD,content
674438,2013J,DDD,url
674075,2013J,DDD,content
674249,2013J,DDD,content
673535,2013J,DDD,forum
674111,2013J,DDD,content
674285,2013J,DDD,content
673972,2013J,DDD,content
673978,2013J,DDD,content
674146,2013J,DDD,content
674325,2013J,DDD,content
674010,2013J,DDD,content
674180,2013J,DDD,content
674362,2013J,DDD,content
674042,2013J,DDD,content
674435,2013J,DDD,url
674072,2013J,DDD,content
674246,2013J,DDD,content
673532,2013J,DDD,forum
674107,2013J,DDD,content
674282,2013J,DDD,content
673969,2013J,DDD,content
673975,2013J,DDD,content
674143,2013J,DDD,content
674322,2013J,DDD,content
674007,2013J,DDD,content
674177,2013J,DDD,content
674359,2013J,DDD,content
674039,2013J,DDD,content
674212,2013J,DDD,content
674432,2013J,DDD,url
674069,2013J,DDD,content
674243,2013J,DDD,content
673528,2013J,DDD,forum
674103,2013J,DDD,content
674278,2013J,DDD,content
673747,2013J,DDD,wiki
674140,2013J,DDD,content
674319,2013J,DDD,content
674004,2013J,DDD,content
674174,2013J,DDD,content
674356,2013J,DDD,content
674036,2013J,DDD,content
674208,2013J,DDD,content
674429,2013J,DDD,url
674065,2013J,DDD,content
674240,2013J,DDD,content
673525,2013J,DDD,quiz
674100,2013J,DDD,content
674275,2013J,DDD,content
673743,2013J,DDD,wiki
674137,2013J,DDD,content
674316,2013J,DDD,content
674001,2013J,DDD,content
674170,2013J,DDD,content
674352,2013J,DDD,content
674033,2013J,DDD,content
674205,2013J,DDD,content
674393,2013J,DDD,url
674062,2013J,DDD,content
674237,2013J,DDD,content
673522,2013J,DDD,quiz
674097,2013J,DDD,content
674272,2013J,DDD,content
673737,2013J,DDD,content
674134,2013J,DDD,content
674313,2013J,DDD,content
673998,2013J,DDD,content
674167,2013J,DDD,content
674347,2013J,DDD,content
674030,2013J,DDD,content
674202,2013J,DDD,content
674384,2013J,DDD,url
674059,2013J,DDD,content
674234,2013J,DDD,content
673519,2013J,DDD,homepage
674459,2013J,DDD,url
674094,2013J,DDD,content
674269,2013J,DDD,content
673730,2013J,DDD,content
674131,2013J,DDD,content
674310,2013J,DDD,content
673995,2013J,DDD,content
674164,2013J,DDD,content
674344,2013J,DDD,content
674027,2013J,DDD,content
674198,2013J,DDD,content
674056,2013J,DDD,content
674230,2013J,DDD,content
674456,2013J,DDD,url
674091,2013J,DDD,content
674266,2013J,DDD,content
673727,2013J,DDD,content
674127,2013J,DDD,content
674307,2013J,DDD,content
673992,2013J,DDD,content
674161,2013J,DDD,content
674340,2013J,DDD,content
674024,2013J,DDD,content
674195,2013J,DDD,content
674381,2013J,DDD,url
674053,2013J,DDD,content
674227,2013J,DDD,content
674449,2013J,DDD,url
674088,2013J,DDD,content
674263,2013J,DDD,content
673724,2013J,DDD,content
674124,2013J,DDD,content
674302,2013J,DDD,content
673989,2013J,DDD,content
674158,2013J,DDD,content
674337,2013J,DDD,content
674021,2013J,DDD,content
674192,2013J,DDD,content
674378,2013J,DDD,url
773471,2014B,DDD,url
773129,2014B,DDD,content
772736,2014B,DDD,forum
773324,2014B,DDD,content
773162,2014B,DDD,content
773022,2014B,DDD,content
773357,2014B,DDD,content
773194,2014B,DDD,content
773400,2014B,DDD,content
773063,2014B,DDD,content
773260,2014B,DDD,content
773434,2014B,DDD,url
773096,2014B,DDD,content
773292,2014B,DDD,content
773126,2014B,DDD,content
772733,2014B,DDD,forum
773321,2014B,DDD,content
773159,2014B,DDD,content
773019,2014B,DDD,content
773354,2014B,DDD,content
773191,2014B,DDD,content
773397,2014B,DDD,content
773060,2014B,DDD,content
773257,2014B,DDD,content
773431,2014B,DDD,url
773092,2014B,DDD,content
773289,2014B,DDD,content
773468,2014B,DDD,url
773123,2014B,DDD,content
772727,2014B,DDD,forum
773318,2014B,DDD,content
773155,2014B,DDD,content
773016,2014B,DDD,content
773351,2014B,DDD,content
773188,2014B,DDD,content
773393,2014B,DDD,content
773057,2014B,DDD,content
773252,2014B,DDD,content
773428,2014B,DDD,url
773089,2014B,DDD,content
773286,2014B,DDD,content
773464,2014B,DDD,url
773120,2014B,DDD,content
772704,2014B,DDD,quiz
773315,2014B,DDD,content
773152,2014B,DDD,content
773013,2014B,DDD,content
773347,2014B,DDD,content
773185,2014B,DDD,content
773389,2014B,DDD,content
773054,2014B,DDD,content
773247,2014B,DDD,content
773425,2014B,DDD,forum
773086,2014B,DDD,content
773283,2014B,DDD,content
773461,2014B,DDD,url
773117,2014B,DDD,content
772701,2014B,DDD,quiz
773312,2014B,DDD,content
773149,2014B,DDD,content
773010,2014B,DDD,content
773344,2014B,DDD,content
773182,2014B,DDD,content
773386,2014B,DDD,content
773050,2014B,DDD,content
773243,2014B,DDD,content
773421,2014B,DDD,forum
773083,2014B,DDD,content
773280,2014B,DDD,content
773458,2014B,DDD,url
773114,2014B,DDD,content
772698,2014B,DDD,quiz
773309,2014B,DDD,content
773146,2014B,DDD,content
773002,2014B,DDD,wiki
773341,2014B,DDD,content
773179,2014B,DDD,content
773383,2014B,DDD,content
773047,2014B,DDD,content
773240,2014B,DDD,content
773418,2014B,DDD,content
773080,2014B,DDD,content
773277,2014B,DDD,content
773455,2014B,DDD,url
773306,2014B,DDD,content
773143,2014B,DDD,content
772998,2014B,DDD,content
773338,2014B,DDD,content
773176,2014B,DDD,content
773372,2014B,DDD,content
773378,2014B,DDD,content
773044,2014B,DDD,content
773237,2014B,DDD,content
773415,2014B,DDD,content
773077,2014B,DDD,content
773274,2014B,DDD,content
773451,2014B,DDD,url
773111,2014B,DDD,content
773140,2014B,DDD,content
772994,2014B,DDD,content
773335,2014B,DDD,content
773173,2014B,DDD,content
773033,2014B,DDD,content
773368,2014B,DDD,content
773375,2014B,DDD,content
773041,2014B,DDD,content
773234,2014B,DDD,content
773412,2014B,DDD,content
773074,2014B,DDD,content
773271,2014B,DDD,content
773447,2014B,DDD,url
773107,2014B,DDD,content
773303,2014B,DDD,content
773137,2014B,DDD,content
772991,2014B,DDD,content
773332,2014B,DDD,content
773170,2014B,DDD,content
773030,2014B,DDD,content
773365,2014B,DDD,content
773038,2014B,DDD,content
773202,2014B,DDD,content
773409,2014B,DDD,content
773071,2014B,DDD,content
773268,2014B,DDD,content
773444,2014B,DDD,url
773104,2014B,DDD,content
773300,2014B,DDD,content
924211,2014B,DDD,content
773134,2014B,DDD,content
772988,2014B,DDD,content
773329,2014B,DDD,content
773167,2014B,DDD,content
773027,2014B,DDD,content
773362,2014B,DDD,content
773035,2014B,DDD,content
773199,2014B,DDD,content
773406,2014B,DDD,content
773068,2014B,DDD,content
773265,2014B,DDD,content
773441,2014B,DDD,url
773101,2014B,DDD,content
773297,2014B,DDD,content
924208,2014B,DDD,forum
773131,2014B,DDD,content
772738,2014B,DDD,forum
773326,2014B,DDD,content
773164,2014B,DDD,content
773024,2014B,DDD,content
773359,2014B,DDD,content
773196,2014B,DDD,content
773402,2014B,DDD,content
773065,2014B,DDD,content
773262,2014B,DDD,content
773436,2014B,DDD,url
773098,2014B,DDD,content
773294,2014B,DDD,content
773470,2014B,DDD,url
773128,2014B,DDD,content
772735,2014B,DDD,forum
773323,2014B,DDD,content
773161,2014B,DDD,content
773021,2014B,DDD,content
773356,2014B,DDD,content
773193,2014B,DDD,content
773399,2014B,DDD,content
773062,2014B,DDD,content
773259,2014B,DDD,content
773433,2014B,DDD,url
773095,2014B,DDD,content
773291,2014B,DDD,content
773125,2014B,DDD,content
772729,2014B,DDD,forum
773320,2014B,DDD,content
773157,2014B,DDD,content
773018,2014B,DDD,content
773353,2014B,DDD,content
773190,2014B,DDD,content
773396,2014B,DDD,content
773059,2014B,DDD,content
773256,2014B,DDD,content
773430,2014B,DDD,url
773091,2014B,DDD,content
773288,2014B,DDD,content
773467,2014B,DDD,url
773122,2014B,DDD,content
772725,2014B,DDD,glossary
773317,2014B,DDD,content
773154,2014B,DDD,content
773015,2014B,DDD,content
773350,2014B,DDD,content
773187,2014B,DDD,content
773391,2014B,DDD,content
773056,2014B,DDD,content
773251,2014B,DDD,content
773427,2014B,DDD,url
773088,2014B,DDD,content
773285,2014B,DDD,content
773463,2014B,DDD,url
773119,2014B,DDD,content
772703,2014B,DDD,quiz
773314,2014B,DDD,content
773151,2014B,DDD,content
773012,2014B,DDD,content
773346,2014B,DDD,content
773184,2014B,DDD,content
773388,2014B,DDD,content
773053,2014B,DDD,content
773246,2014B,DDD,content
773423,2014B,DDD,forum
773085,2014B,DDD,content
773282,2014B,DDD,content
773460,2014B,DDD,url
773116,2014B,DDD,content
772700,2014B,DDD,quiz
773311,2014B,DDD,content
773148,2014B,DDD,content
773009,2014B,DDD,content
773343,2014B,DDD,content
773181,2014B,DDD,content
773385,2014B,DDD,content
773049,2014B,DDD,content
773242,2014B,DDD,content
773420,2014B,DDD,content
773082,2014B,DDD,content
773279,2014B,DDD,content
773457,2014B,DDD,url
773308,2014B,DDD,content
773145,2014B,DDD,content
773001,2014B,DDD,content
773340,2014B,DDD,content
773178,2014B,DDD,content
773382,2014B,DDD,content
773046,2014B,DDD,content
773239,2014B,DDD,content
773417,2014B,DDD,content
773079,2014B,DDD,content
773276,2014B,DDD,content
773453,2014B,DDD,url
773113,2014B,DDD,content
773305,2014B,DDD,content
773142,2014B,DDD,content
772997,2014B,DDD,content
773337,2014B,DDD,content
773175,2014B,DDD,content
773371,2014B,DDD,content
773377,2014B,DDD,content
773043,2014B,DDD,content
773236,2014B,DDD,content
773414,2014B,DDD,content
773076,2014B,DDD,content
773273,2014B,DDD,content
773449,2014B,DDD,url
773110,2014B,DDD,content
773139,2014B,DDD,content
772993,2014B,DDD,content
773334,2014B,DDD,content
773172,2014B,DDD,content
773032,2014B,DDD,content
773367,2014B,DDD,content
773374,2014B,DDD,content
773040,2014B,DDD,content
773204,2014B,DDD,content
773411,2014B,DDD,content
773073,2014B,DDD,content
773270,2014B,DDD,content
773446,2014B,DDD,url
773106,2014B,DDD,content
773302,2014B,DDD,content
936659,2014B,DDD,content
773136,2014B,DDD,content
772990,2014B,DDD,content
773331,2014B,DDD,content
773169,2014B,DDD,content
773029,2014B,DDD,content
773364,2014B,DDD,content
773037,2014B,DDD,content
773201,2014B,DDD,content
773408,2014B,DDD,content
773070,2014B,DDD,content
773267,2014B,DDD,content
773443,2014B,DDD,url
773103,2014B,DDD,content
773299,2014B,DDD,content
924210,2014B,DDD,forum
773133,2014B,DDD,content
772987,2014B,DDD,content
773328,2014B,DDD,content
773166,2014B,DDD,content
773026,2014B,DDD,content
773361,2014B,DDD,content
773034,2014B,DDD,content
773198,2014B,DDD,content
773405,2014B,DDD,content
773067,2014B,DDD,content
773264,2014B,DDD,content
773438,2014B,DDD,url
773100,2014B,DDD,content
773296,2014B,DDD,content
773472,2014B,DDD,url
773130,2014B,DDD,content
772737,2014B,DDD,forum
773325,2014B,DDD,content
773163,2014B,DDD,content
773023,2014B,DDD,content
773358,2014B,DDD,content
773195,2014B,DDD,content
773401,2014B,DDD,content
773064,2014B,DDD,content
773261,2014B,DDD,content
773435,2014B,DDD,url
773097,2014B,DDD,content
773293,2014B,DDD,content
773469,2014B,DDD,url
773127,2014B,DDD,content
772734,2014B,DDD,forum
773322,2014B,DDD,content
773160,2014B,DDD,content
773020,2014B,DDD,content
773355,2014B,DDD,content
773192,2014B,DDD,content
773398,2014B,DDD,content
773061,2014B,DDD,content
773258,2014B,DDD,content
773432,2014B,DDD,url
773093,2014B,DDD,content
773290,2014B,DDD,content
773124,2014B,DDD,content
772728,2014B,DDD,forum
773319,2014B,DDD,content
773156,2014B,DDD,content
773017,2014B,DDD,content
773352,2014B,DDD,content
773189,2014B,DDD,content
